"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2005","Italy","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Italy","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Italy","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Cyprus","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","0.0",""
"2005","Cyprus","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption",":",""
"2005","Cyprus","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Cyprus","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Cyprus","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Cyprus","Terajoule","Gas","Gross inland consumption","0",""
"2005","Cyprus","Terajoule","Natural gas","Gross inland consumption",":",""
"2005","Cyprus","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Cyprus","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Cyprus","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Cyprus","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","0",""
"2005","Cyprus","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption",":",""
"2005","Cyprus","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Cyprus","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Cyprus","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Latvia","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","1,357.9",""
"2005","Latvia","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","1,357.9",""
"2005","Latvia","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Latvia","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Latvia","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Latvia","Terajoule","Gas","Gross inland consumption","56,852",""
"2005","Latvia","Terajoule","Natural gas","Gross inland consumption","56,852",""
"2005","Latvia","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Latvia","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Latvia","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Latvia","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","63,169",""
"2005","Latvia","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","63,169",""
"2005","Latvia","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Latvia","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Latvia","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
