"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2012","Slovenia","Carbon dioxide","Agriculture, forestry and fishing","Tonne","222,855",""
"2012","Slovenia","Carbon dioxide","Mining and quarrying","Tonne","134,027",""
"2012","Slovenia","Carbon dioxide","Manufacturing","Tonne","2,980,110",""
"2012","Slovenia","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","8,368,402",""
"2012","Slovenia","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","7,457",""
"2012","Slovenia","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","0",""
"2012","Slovenia","Carbon dioxide","Transportation and storage","Tonne","4,239,626",""
"2012","Slovenia","Carbon dioxide","Accommodation and food service activities","Tonne","57,672",""
"2012","Slovenia","Carbon dioxide","Information and communication","Tonne","5,679",""
"2012","Slovenia","Carbon dioxide","Financial and insurance activities","Tonne","4,470",""
"2012","Slovenia","Carbon dioxide","Real estate activities","Tonne","39,267",""
"2012","Slovenia","Carbon dioxide","Professional, scientific and technical activities","Tonne","48,552",""
"2012","Slovenia","Carbon dioxide","Administrative and support service activities","Tonne","16,101",""
"2012","Slovenia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","9,590",""
"2012","Slovenia","Carbon dioxide","Education","Tonne","57,420",""
"2012","Slovenia","Carbon dioxide","Human health and social work activities","Tonne","66,801",""
"2012","Slovenia","Carbon dioxide","Arts, entertainment and recreation","Tonne","29,769",""
"2012","Slovenia","Carbon dioxide","Other service activities","Tonne","20,878",""
"2012","Slovenia","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Slovenia","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Slovakia","Nitrogen oxides","Total - All NACE activities","Tonne","67,333.82",""
"2012","Slovakia","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","136.56",""
"2012","Slovakia","Nitrogen oxides","Mining and quarrying","Tonne","50.4",""
"2012","Slovakia","Nitrogen oxides","Manufacturing","Tonne","22,014.1",""
"2012","Slovakia","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","11,565.22",""
"2012","Slovakia","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","303.12",""
"2012","Slovakia","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","5,737.44",""
"2012","Slovakia","Nitrogen oxides","Transportation and storage","Tonne","26,897.11",""
"2012","Slovakia","Nitrogen oxides","Accommodation and food service activities","Tonne","21.08",""
"2012","Slovakia","Nitrogen oxides","Information and communication","Tonne","3.56",""
"2012","Slovakia","Nitrogen oxides","Financial and insurance activities","Tonne","5.68",""
"2012","Slovakia","Nitrogen oxides","Real estate activities","Tonne","138.13",""
"2012","Slovakia","Nitrogen oxides","Professional, scientific and technical activities","Tonne","47.98",""
"2012","Slovakia","Nitrogen oxides","Administrative and support service activities","Tonne","20.63",""
"2012","Slovakia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","82.82",""
"2012","Slovakia","Nitrogen oxides","Education","Tonne","120.22",""
"2012","Slovakia","Nitrogen oxides","Human health and social work activities","Tonne","120.11",""
"2012","Slovakia","Nitrogen oxides","Arts, entertainment and recreation","Tonne","17.88",""
"2012","Slovakia","Nitrogen oxides","Other service activities","Tonne","28.1",""
"2012","Slovakia","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Slovakia","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Slovakia","Methane","Total - All NACE activities","Tonne","167,103.74",""
"2012","Slovakia","Methane","Agriculture, forestry and fishing","Tonne","49,256.86",""
"2012","Slovakia","Methane","Mining and quarrying","Tonne","16,096.83",""
"2012","Slovakia","Methane","Manufacturing","Tonne","781.85",""
"2012","Slovakia","Methane","Electricity, gas, steam and air conditioning supply","Tonne","346.43",""
"2012","Slovakia","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","57,059.29",""
"2012","Slovakia","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","78.69",""
"2012","Slovakia","Methane","Transportation and storage","Tonne","43,365.09",""
"2012","Slovakia","Methane","Accommodation and food service activities","Tonne","2.1",""
"2012","Slovakia","Methane","Information and communication","Tonne","0.22",""
"2012","Slovakia","Methane","Financial and insurance activities","Tonne","0.41",""
"2012","Slovakia","Methane","Real estate activities","Tonne","7.3",""
"2012","Slovakia","Methane","Professional, scientific and technical activities","Tonne","4.25",""
"2012","Slovakia","Methane","Administrative and support service activities","Tonne","0.68",""
"2012","Slovakia","Methane","Public administration and defence; compulsory social security","Tonne","28.09",""
"2012","Slovakia","Methane","Education","Tonne","56.03",""
"2012","Slovakia","Methane","Human health and social work activities","Tonne","13.95",""
"2012","Slovakia","Methane","Arts, entertainment and recreation","Tonne","1.81",""
"2012","Slovakia","Methane","Other service activities","Tonne","1.87",""
"2012","Slovakia","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Slovakia","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Slovakia","Nitrous oxide","Total - All NACE activities","Tonne","9,591.92",""
"2012","Slovakia","Nitrous oxide","Agriculture, forestry and fishing","Tonne","7,481.52",""
"2012","Slovakia","Nitrous oxide","Mining and quarrying","Tonne","0.41",""
"2012","Slovakia","Nitrous oxide","Manufacturing","Tonne","1,409.1",""
"2012","Slovakia","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","112.24",""
"2012","Slovakia","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","433.65",""
"2012","Slovakia","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","20.11",""
"2012","Slovakia","Nitrous oxide","Transportation and storage","Tonne","128.11",""
"2012","Slovakia","Nitrous oxide","Accommodation and food service activities","Tonne","0.12",""
"2012","Slovakia","Nitrous oxide","Information and communication","Tonne","0.01",""
"2012","Slovakia","Nitrous oxide","Financial and insurance activities","Tonne","0.02",""
"2012","Slovakia","Nitrous oxide","Real estate activities","Tonne","0.41",""
"2012","Slovakia","Nitrous oxide","Professional, scientific and technical activities","Tonne","0.24",""
"2012","Slovakia","Nitrous oxide","Administrative and support service activities","Tonne","0.04",""
"2012","Slovakia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","1.57",""
"2012","Slovakia","Nitrous oxide","Education","Tonne","3.13",""
"2012","Slovakia","Nitrous oxide","Human health and social work activities","Tonne","0.78",""
"2012","Slovakia","Nitrous oxide","Arts, entertainment and recreation","Tonne","0.1",""
"2012","Slovakia","Nitrous oxide","Other service activities","Tonne","0.1",""
"2012","Slovakia","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Slovakia","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Slovakia","Carbon dioxide","Total - All NACE activities","Tonne","30,814,810",""
"2012","Slovakia","Carbon dioxide","Agriculture, forestry and fishing","Tonne","148,304",""
"2012","Slovakia","Carbon dioxide","Mining and quarrying","Tonne","668,811",""
"2012","Slovakia","Carbon dioxide","Manufacturing","Tonne","17,466,776",""
"2012","Slovakia","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","6,075,371",""
"2012","Slovakia","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","72,895",""
"2012","Slovakia","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","935,697",""
"2012","Slovakia","Carbon dioxide","Transportation and storage","Tonne","4,233,412",""
"2012","Slovakia","Carbon dioxide","Accommodation and food service activities","Tonne","19,530",""
"2012","Slovakia","Carbon dioxide","Information and communication","Tonne","2,049",""
"2012","Slovakia","Carbon dioxide","Financial and insurance activities","Tonne","3,837",""
"2012","Slovakia","Carbon dioxide","Real estate activities","Tonne","67,898",""
"2012","Slovakia","Carbon dioxide","Professional, scientific and technical activities","Tonne","39,498",""
"2012","Slovakia","Carbon dioxide","Administrative and support service activities","Tonne","6,311",""
"2012","Slovakia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","261,115",""
"2012","Slovakia","Carbon dioxide","Education","Tonne","520,808",""
"2012","Slovakia","Carbon dioxide","Human health and social work activities","Tonne","129,686",""
"2012","Slovakia","Carbon dioxide","Arts, entertainment and recreation","Tonne","16,852",""
"2012","Slovakia","Carbon dioxide","Other service activities","Tonne","17,353",""
"2012","Slovakia","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Slovakia","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Finland","Nitrogen oxides","Total - All NACE activities","Tonne","181,258.49",""
"2012","Finland","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","10,640.35",""
"2012","Finland","Nitrogen oxides","Mining and quarrying","Tonne","2,672.5",""
"2012","Finland","Nitrogen oxides","Manufacturing","Tonne","32,052.9",""
"2012","Finland","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","32,046.22",""
"2012","Finland","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","1,032.61",""
"2012","Finland","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","400.12",""
"2012","Finland","Nitrogen oxides","Transportation and storage","Tonne","82,577.84",""
"2012","Finland","Nitrogen oxides","Accommodation and food service activities","Tonne","15.62",""
"2012","Finland","Nitrogen oxides","Information and communication","Tonne","159.2",""
"2012","Finland","Nitrogen oxides","Financial and insurance activities","Tonne","739.07",""
"2012","Finland","Nitrogen oxides","Real estate activities","Tonne","3,692.63",""
"2012","Finland","Nitrogen oxides","Professional, scientific and technical activities","Tonne","65.13",""
"2012","Finland","Nitrogen oxides","Administrative and support service activities","Tonne","1,716.65",""
"2012","Finland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,989.95",""
"2012","Finland","Nitrogen oxides","Education","Tonne","180.78",""
"2012","Finland","Nitrogen oxides","Human health and social work activities","Tonne","408.2",""
"2012","Finland","Nitrogen oxides","Arts, entertainment and recreation","Tonne","297.71",""
"2012","Finland","Nitrogen oxides","Other service activities","Tonne","277.58",""
"2012","Finland","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Finland","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Finland","Methane","Total - All NACE activities","Tonne","209,005.33",""
"2012","Finland","Methane","Agriculture, forestry and fishing","Tonne","106,582.2",""
"2012","Finland","Methane","Mining and quarrying","Tonne","19.91",""
"2012","Finland","Methane","Manufacturing","Tonne","875.62",""
"2012","Finland","Methane","Electricity, gas, steam and air conditioning supply","Tonne","858.21",""
"2012","Finland","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","93,056.14",""
"2012","Finland","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","25.66",""
"2012","Finland","Methane","Transportation and storage","Tonne","1,852.69",""
"2012","Finland","Methane","Accommodation and food service activities","Tonne","2.66",""
"2012","Finland","Methane","Information and communication","Tonne","3.78",""
"2012","Finland","Methane","Financial and insurance activities","Tonne","19.04",""
"2012","Finland","Methane","Real estate activities","Tonne","5,403.65",""
"2012","Finland","Methane","Professional, scientific and technical activities","Tonne","3.42",""
"2012","Finland","Methane","Administrative and support service activities","Tonne","102.36",""
"2012","Finland","Methane","Public administration and defence; compulsory social security","Tonne","56.01",""
"2012","Finland","Methane","Education","Tonne","11.53",""
"2012","Finland","Methane","Human health and social work activities","Tonne","22.9",""
"2012","Finland","Methane","Arts, entertainment and recreation","Tonne","12.87",""
"2012","Finland","Methane","Other service activities","Tonne","14.34",""
"2012","Finland","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Finland","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Finland","Nitrous oxide","Total - All NACE activities","Tonne","15,081.39",""
"2012","Finland","Nitrous oxide","Agriculture, forestry and fishing","Tonne","12,171.79",""
"2012","Finland","Nitrous oxide","Mining and quarrying","Tonne","7.57",""
"2012","Finland","Nitrous oxide","Manufacturing","Tonne","1,029.11",""
"2012","Finland","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","879.68",""
"2012","Finland","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","458.23",""
"2012","Finland","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","3.96",""
"2012","Finland","Nitrous oxide","Transportation and storage","Tonne","304.13",""
"2012","Finland","Nitrous oxide","Accommodation and food service activities","Tonne","0.31",""
"2012","Finland","Nitrous oxide","Information and communication","Tonne","0.96",""
"2012","Finland","Nitrous oxide","Financial and insurance activities","Tonne","4.4",""
"2012","Finland","Nitrous oxide","Real estate activities","Tonne","73.77",""
"2012","Finland","Nitrous oxide","Professional, scientific and technical activities","Tonne","0.51",""
"2012","Finland","Nitrous oxide","Administrative and support service activities","Tonne","8.74",""
"2012","Finland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","15.34",""
"2012","Finland","Nitrous oxide","Education","Tonne","1.79",""
"2012","Finland","Nitrous oxide","Human health and social work activities","Tonne","88.01",""
"2012","Finland","Nitrous oxide","Arts, entertainment and recreation","Tonne","2.18",""
"2012","Finland","Nitrous oxide","Other service activities","Tonne","2.17",""
"2012","Finland","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Finland","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Finland","Carbon dioxide","Total - All NACE activities","Tonne","49,057,933",""
"2012","Finland","Carbon dioxide","Agriculture, forestry and fishing","Tonne","1,977,346",""
"2012","Finland","Carbon dioxide","Mining and quarrying","Tonne","496,799",""
"2012","Finland","Carbon dioxide","Manufacturing","Tonne","14,108,989",""
"2012","Finland","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","17,447,623",""
"2012","Finland","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","348,580",""
"2012","Finland","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","144,145",""
"2012","Finland","Carbon dioxide","Transportation and storage","Tonne","10,659,953",""
"2012","Finland","Carbon dioxide","Accommodation and food service activities","Tonne","9,537",""
"2012","Finland","Carbon dioxide","Information and communication","Tonne","41,468",""
"2012","Finland","Carbon dioxide","Financial and insurance activities","Tonne","206,234",""
"2012","Finland","Carbon dioxide","Real estate activities","Tonne","770,994",""
"2012","Finland","Carbon dioxide","Professional, scientific and technical activities","Tonne","22,958",""
"2012","Finland","Carbon dioxide","Administrative and support service activities","Tonne","472,448",""
"2012","Finland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","486,212",""
"2012","Finland","Carbon dioxide","Education","Tonne","65,127",""
"2012","Finland","Carbon dioxide","Human health and social work activities","Tonne","141,941",""
"2012","Finland","Carbon dioxide","Arts, entertainment and recreation","Tonne","96,569",""
"2012","Finland","Carbon dioxide","Other service activities","Tonne","97,118",""
"2012","Finland","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Finland","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Sweden","Nitrogen oxides","Total - All NACE activities","Tonne","236,036.27",""
"2012","Sweden","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","11,751.53",""
"2012","Sweden","Nitrogen oxides","Mining and quarrying","Tonne","5,590.15",""
"2012","Sweden","Nitrogen oxides","Manufacturing","Tonne","31,513.83",""
"2012","Sweden","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","15,744.49",""
"2012","Sweden","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","822.04",""
"2012","Sweden","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","5,049.57",""
"2012","Sweden","Nitrogen oxides","Transportation and storage","Tonne","150,592.63",""
"2012","Sweden","Nitrogen oxides","Accommodation and food service activities","Tonne","210.21",""
"2012","Sweden","Nitrogen oxides","Information and communication","Tonne","304.01",""
"2012","Sweden","Nitrogen oxides","Financial and insurance activities","Tonne","249.21",""
"2012","Sweden","Nitrogen oxides","Real estate activities","Tonne","621.48",""
"2012","Sweden","Nitrogen oxides","Professional, scientific and technical activities","Tonne","1,137.43",""
"2012","Sweden","Nitrogen oxides","Administrative and support service activities","Tonne","1,705.2",""
"2012","Sweden","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","970.59",""
"2012","Sweden","Nitrogen oxides","Education","Tonne","306.48",""
"2012","Sweden","Nitrogen oxides","Human health and social work activities","Tonne","642.7",""
"2012","Sweden","Nitrogen oxides","Arts, entertainment and recreation","Tonne","248.34",""
"2012","Sweden","Nitrogen oxides","Other service activities","Tonne","288.86",""
"2012","Sweden","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0.05",""
"2012","Sweden","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0.01",""
"2012","Sweden","Methane","Total - All NACE activities","Tonne","204,161.78",""
"2012","Sweden","Methane","Agriculture, forestry and fishing","Tonne","135,846.16",""
"2012","Sweden","Methane","Mining and quarrying","Tonne","680.96",""
"2012","Sweden","Methane","Manufacturing","Tonne","3,441.8",""
"2012","Sweden","Methane","Electricity, gas, steam and air conditioning supply","Tonne","6,295.03",""
"2012","Sweden","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","56,045.33",""
"2012","Sweden","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","167.74",""
"2012","Sweden","Methane","Transportation and storage","Tonne","874.02",""
"2012","Sweden","Methane","Accommodation and food service activities","Tonne","45.95",""
"2012","Sweden","Methane","Information and communication","Tonne","16.2",""
"2012","Sweden","Methane","Financial and insurance activities","Tonne","20.45",""
"2012","Sweden","Methane","Real estate activities","Tonne","339.81",""
"2012","Sweden","Methane","Professional, scientific and technical activities","Tonne","51.1",""
"2012","Sweden","Methane","Administrative and support service activities","Tonne","117.2",""
"2012","Sweden","Methane","Public administration and defence; compulsory social security","Tonne","5.66",""
"2012","Sweden","Methane","Education","Tonne","57.17",""
"2012","Sweden","Methane","Human health and social work activities","Tonne","43.93",""
"2012","Sweden","Methane","Arts, entertainment and recreation","Tonne","18.21",""
"2012","Sweden","Methane","Other service activities","Tonne","11.84",""
"2012","Sweden","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Sweden","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Sweden","Nitrous oxide","Total - All NACE activities","Tonne","15,066.44",""
"2012","Sweden","Nitrous oxide","Agriculture, forestry and fishing","Tonne","10,661.81",""
"2012","Sweden","Nitrous oxide","Mining and quarrying","Tonne","31.25",""
"2012","Sweden","Nitrous oxide","Manufacturing","Tonne","1,134.79",""
"2012","Sweden","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","1,338.02",""
"2012","Sweden","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","857.89",""
"2012","Sweden","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","38.64",""
"2012","Sweden","Nitrous oxide","Transportation and storage","Tonne","571.22",""
"2012","Sweden","Nitrous oxide","Accommodation and food service activities","Tonne","2.41",""
"2012","Sweden","Nitrous oxide","Information and communication","Tonne","3.18",""
"2012","Sweden","Nitrous oxide","Financial and insurance activities","Tonne","2.39",""
"2012","Sweden","Nitrous oxide","Real estate activities","Tonne","11.79",""
"2012","Sweden","Nitrous oxide","Professional, scientific and technical activities","Tonne","10.42",""
"2012","Sweden","Nitrous oxide","Administrative and support service activities","Tonne","13.69",""
"2012","Sweden","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","8.61",""
"2012","Sweden","Nitrous oxide","Education","Tonne","3.51",""
"2012","Sweden","Nitrous oxide","Human health and social work activities","Tonne","316.49",""
"2012","Sweden","Nitrous oxide","Arts, entertainment and recreation","Tonne","2",""
"2012","Sweden","Nitrous oxide","Other service activities","Tonne","2.12",""
"2012","Sweden","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Sweden","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Sweden","Carbon dioxide","Total - All NACE activities","Tonne","44,983,067",""
"2012","Sweden","Carbon dioxide","Agriculture, forestry and fishing","Tonne","2,521,710",""
"2012","Sweden","Carbon dioxide","Mining and quarrying","Tonne","1,605,353",""
"2012","Sweden","Carbon dioxide","Manufacturing","Tonne","14,787,656",""
"2012","Sweden","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","7,546,806",""
"2012","Sweden","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","227,184",""
"2012","Sweden","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","1,389,531",""
"2012","Sweden","Carbon dioxide","Transportation and storage","Tonne","12,673,155",""
"2012","Sweden","Carbon dioxide","Accommodation and food service activities","Tonne","85,385",""
"2012","Sweden","Carbon dioxide","Information and communication","Tonne","122,770",""
"2012","Sweden","Carbon dioxide","Financial and insurance activities","Tonne","90,032",""
"2012","Sweden","Carbon dioxide","Real estate activities","Tonne","315,583",""
"2012","Sweden","Carbon dioxide","Professional, scientific and technical activities","Tonne","466,145",""
"2012","Sweden","Carbon dioxide","Administrative and support service activities","Tonne","473,092",""
"2012","Sweden","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","206,733",""
"2012","Sweden","Carbon dioxide","Education","Tonne","111,068",""
"2012","Sweden","Carbon dioxide","Human health and social work activities","Tonne","229,488",""
"2012","Sweden","Carbon dioxide","Arts, entertainment and recreation","Tonne","93,926",""
"2012","Sweden","Carbon dioxide","Other service activities","Tonne","111,165",""
"2012","Sweden","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","19",""
"2012","Sweden","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","5",""
"2012","United Kingdom","Nitrogen oxides","Total - All NACE activities","Tonne","1,210,208.63",""
"2012","United Kingdom","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","30,985.09",""
"2012","United Kingdom","Nitrogen oxides","Mining and quarrying","Tonne","66,453.27",""
"2012","United Kingdom","Nitrogen oxides","Manufacturing","Tonne","164,415.05",""
"2012","United Kingdom","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","295,394.09",""
"2012","United Kingdom","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","9,682.92",""
"2012","United Kingdom","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","43,356.49",""
"2012","United Kingdom","Nitrogen oxides","Transportation and storage","Tonne","484,069.26",""
"2012","United Kingdom","Nitrogen oxides","Accommodation and food service activities","Tonne","5,170.38",""
"2012","United Kingdom","Nitrogen oxides","Information and communication","Tonne","3,556.33",""
"2012","United Kingdom","Nitrogen oxides","Financial and insurance activities","Tonne","978.97",""
"2012","United Kingdom","Nitrogen oxides","Real estate activities","Tonne","1,143.6",""
"2012","United Kingdom","Nitrogen oxides","Professional, scientific and technical activities","Tonne","3,987.96",""
"2012","United Kingdom","Nitrogen oxides","Administrative and support service activities","Tonne","8,541.57",""
"2012","United Kingdom","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","27,930.14",""
"2012","United Kingdom","Nitrogen oxides","Education","Tonne","5,439.8",""
"2012","United Kingdom","Nitrogen oxides","Human health and social work activities","Tonne","6,141.72",""
"2012","United Kingdom","Nitrogen oxides","Arts, entertainment and recreation","Tonne","2,667.02",""
"2012","United Kingdom","Nitrogen oxides","Other service activities","Tonne","3,012",""
"2012","United Kingdom","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","237.08",""
"2012","United Kingdom","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","United Kingdom","Methane","Total - All NACE activities","Tonne","2,399,109.24",""
"2012","United Kingdom","Methane","Agriculture, forestry and fishing","Tonne","1,081,528.96",""
"2012","United Kingdom","Methane","Mining and quarrying","Tonne","160,655.44",""
"2012","United Kingdom","Methane","Manufacturing","Tonne","9,335.31",""
"2012","United Kingdom","Methane","Electricity, gas, steam and air conditioning supply","Tonne","177,860.98",""
"2012","United Kingdom","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","959,745.54",""
"2012","United Kingdom","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","791.88",""
"2012","United Kingdom","Methane","Transportation and storage","Tonne","6,489.71",""
"2012","United Kingdom","Methane","Accommodation and food service activities","Tonne","333.08",""
"2012","United Kingdom","Methane","Information and communication","Tonne","73.33",""
"2012","United Kingdom","Methane","Financial and insurance activities","Tonne","7.12",""
"2012","United Kingdom","Methane","Real estate activities","Tonne","55.5",""
"2012","United Kingdom","Methane","Professional, scientific and technical activities","Tonne","144.6",""
"2012","United Kingdom","Methane","Administrative and support service activities","Tonne","101.72",""
"2012","United Kingdom","Methane","Public administration and defence; compulsory social security","Tonne","297.14",""
"2012","United Kingdom","Methane","Education","Tonne","263.14",""
"2012","United Kingdom","Methane","Human health and social work activities","Tonne","401.06",""
"2012","United Kingdom","Methane","Arts, entertainment and recreation","Tonne","119.46",""
"2012","United Kingdom","Methane","Other service activities","Tonne","87.72",""
"2012","United Kingdom","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","50.14",""
"2012","United Kingdom","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","United Kingdom","Nitrous oxide","Total - All NACE activities","Tonne","89,877.06",""
"2012","United Kingdom","Nitrous oxide","Agriculture, forestry and fishing","Tonne","72,680.49",""
"2012","United Kingdom","Nitrous oxide","Mining and quarrying","Tonne","1,142.2",""
"2012","United Kingdom","Nitrous oxide","Manufacturing","Tonne","1,822.04",""
"2012","United Kingdom","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","3,857.28",""
"2012","United Kingdom","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","5,545.41",""
"2012","United Kingdom","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","471.11",""
"2012","United Kingdom","Nitrous oxide","Transportation and storage","Tonne","2,618.79",""
"2012","United Kingdom","Nitrous oxide","Accommodation and food service activities","Tonne","68.24",""
"2012","United Kingdom","Nitrous oxide","Information and communication","Tonne","45.44",""
"2012","United Kingdom","Nitrous oxide","Financial and insurance activities","Tonne","42.64",""
"2012","United Kingdom","Nitrous oxide","Real estate activities","Tonne","5.57",""
"2012","United Kingdom","Nitrous oxide","Professional, scientific and technical activities","Tonne","32.02",""
"2012","United Kingdom","Nitrous oxide","Administrative and support service activities","Tonne","77.39",""
"2012","United Kingdom","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","171.78",""
"2012","United Kingdom","Nitrous oxide","Education","Tonne","60.22",""
"2012","United Kingdom","Nitrous oxide","Human health and social work activities","Tonne","28.63",""
"2012","United Kingdom","Nitrous oxide","Arts, entertainment and recreation","Tonne","35.42",""
"2012","United Kingdom","Nitrous oxide","Other service activities","Tonne","16.19",""
"2012","United Kingdom","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","2.24",""
"2012","United Kingdom","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
