TIME,GEO,Agriculture,Mining,Manufacturing,Electricity_Gas_Steam,Water_management,Transportation_Storage,Accomodation_Food,Information_Communication,Financial_Insurance,RealEstate,Professional_Scientific_Technical,Administration_Defence_SocialSecurity,Education,Health_SocialWork,Arts_Entertainment,OtherService,Households_Employers,Extraterritorial_Org
2008,Slovakia,150777,668893,19922104,7415202,59831,1131415,5468433,27084,2841,5321,94159,54775,8752,362109,722245,179845,23371,24065,0,0
2008,Finland,2081801,343786,17452125,20790604,292585,87508,11167706,11454,68197,87053,821022,25598,460382,488108,70562,135171,65078,140220,0,0
2008,Sweden,2635432,1437639,16670110,7407008,174733,1596913,14794995,91289,147857,80504,361054,570189,424671,217971,115249,239265,92615,124005,0,17
2008,United Kingdom,6330252,20035542,103308156,175853926,2978552,13448584,89765395,3965388,1537906,166183,845001,2441280,2913161,7311560,4133887,5138328,1688539,1548238,220310,0
2008,Norway,1848392,14383593,12069657,825160,119163,519954,21905453,76970,26049,90355,36198,0,0,271541,75982,259963,0,309784,0,0
2008,Switzerland,857566,91408,9055596,585078,2384299,1809534,6699854,765296,163176,458336,238681,650698,242131,1373558,72451,773356,133029,308136,0,0
2008,Serbia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,Turkey,14659382,1802968,102201245,109937742,564781,730229,17786634,36915,62489,88288,57991,149997,1115722,60104,55968,61313,21321,110476,0,25359
2009,European Union (28 countries),102016800,54313247,867875048,1249818041,45953610,81929878,512045823,19310992,10245176,8000862,8166150,20774892,22854407,30884716,21915432,28187569,7585473,10827166,273837,790
2009,European Union (27 countries),101126317,54037196,861417197,1244470592,45760450,81352500,510732858,19265257,10164562,7944063,8039931,20630022,22746211,30768727,21847155,28106482,7561739,10742721,269277,790
2009,Belgium,2205053,20508,31430786,20796429,1065405,2608244,11818629,471105,637810,376299,127939,984866,1213673,1509130,1061577,1304752,193613,326518,0,0
2009,Bulgaria,846438,268291,6024505,30701406,86345,394107,4107412,55358,33656,30679,20732,53365,59180,78103,230290,76846,18242,19388,0,0
2009,Czech Republic,1164440,4223950,21432497,52673478,780282,1173243,9381847,212377,116167,95420,1161287,225345,320899,593904,352909,428357,75440,66022,0,0
2009,Denmark,2332773,1896975,5565669,20883507,1097828,1015109,43538037,121244,112262,67378,103803,176640,244703,381339,146301,205533,73803,90157,0,0
2009,Germany (until 1990 former territory of the FRG),12520560,9919842,156631524,327428023,8583305,15954332,81550637,3791164,3285991,1929575,1008865,8106530,1004752,3452013,4661341,7160080,2382280,4034629,0,0
2009,Estonia,132298,69574,1386808,9823251,46614,155720,1167650,35846,15020,6832,81900,39932,46479,236195,58415,21997,20139,15124,0,0
2009,Ireland,1310975,302616,6505757,12468020,286480,1623880,2803576,374611,147636,45860,45141,92590,101273,511303,327188,111523,79197,105745,0,0
2009,Greece,1983430,4782,17756063,50680660,3600,366473,9956673,108645,35826,41249,4247,92630,43340,218176,127946,96987,19343,84005,28669,0
