TIME,GEO,INDUSTRY,EMISSION;;
2004,Romania,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2004,Romania,Transportation and storage,:;;
2004,Romania,Accommodation and food service activities,:;;
2004,Romania,Information and communication,:;;
2004,Romania,Financial and insurance activities,:;;
2004,Romania,Real estate activities,:;;
"2004,Romania,""Professional, scientific and technical activities"",:";;
2004,Romania,Administrative and support service activities,:;;
2004,Romania,Public administration and defence; compulsory social security,:;
2004,Romania,Education,:;;
2004,Romania,Human health and social work activities,:;;
"2004,Romania,""Arts, entertainment and recreation"",:";;
2004,Romania,Other service activities,:;;
2004,Romania,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2004,Romania,Activities of extraterritorial organisations and bodies,:;;
2004,Slovenia,Total - All NACE activities,:;;
"2004,Slovenia,""Agriculture, forestry and fishing"",:";;
2004,Slovenia,Mining and quarrying,:;;
2004,Slovenia,Manufacturing,:;;
"2004,Slovenia,""Electricity, gas, steam and air conditioning supply"",:";;
"2004,Slovenia,""Water supply";" sewerage, waste management and remediation activities"",:";
2004,Slovenia,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2004,Slovenia,Transportation and storage,:;;
2004,Slovenia,Accommodation and food service activities,:;;
2004,Slovenia,Information and communication,:;;
2004,Slovenia,Financial and insurance activities,:;;
2004,Slovenia,Real estate activities,:;;
"2004,Slovenia,""Professional, scientific and technical activities"",:";;
2004,Slovenia,Administrative and support service activities,:;;
2004,Slovenia,Public administration and defence; compulsory social security,:;
2004,Slovenia,Education,:;;
2004,Slovenia,Human health and social work activities,:;;
"2004,Slovenia,""Arts, entertainment and recreation"",:";;
2004,Slovenia,Other service activities,:;;
2004,Slovenia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2004,Slovenia,Activities of extraterritorial organisations and bodies,:;;
2004,Slovakia,Total - All NACE activities,:;;
"2004,Slovakia,""Agriculture, forestry and fishing"",:";;
2004,Slovakia,Mining and quarrying,:;;
2004,Slovakia,Manufacturing,:;;
"2004,Slovakia,""Electricity, gas, steam and air conditioning supply"",:";;
"2004,Slovakia,""Water supply";" sewerage, waste management and remediation activities"",:";
2004,Slovakia,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2004,Slovakia,Transportation and storage,:;;
2004,Slovakia,Accommodation and food service activities,:;;
2004,Slovakia,Information and communication,:;;
2004,Slovakia,Financial and insurance activities,:;;
2004,Slovakia,Real estate activities,:;;
"2004,Slovakia,""Professional, scientific and technical activities"",:";;
2004,Slovakia,Administrative and support service activities,:;;
2004,Slovakia,Public administration and defence; compulsory social security,:;
2004,Slovakia,Education,:;;
2004,Slovakia,Human health and social work activities,:;;
"2004,Slovakia,""Arts, entertainment and recreation"",:";;
2004,Slovakia,Other service activities,:;;
2004,Slovakia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2004,Slovakia,Activities of extraterritorial organisations and bodies,:;;
2004,Finland,Total - All NACE activities,:;;
"2004,Finland,""Agriculture, forestry and fishing"",:";;
2004,Finland,Mining and quarrying,:;;
2004,Finland,Manufacturing,:;;
"2004,Finland,""Electricity, gas, steam and air conditioning supply"",:";;
"2004,Finland,""Water supply";" sewerage, waste management and remediation activities"",:";
2004,Finland,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2004,Finland,Transportation and storage,:;;
2004,Finland,Accommodation and food service activities,:;;
2004,Finland,Information and communication,:;;
2004,Finland,Financial and insurance activities,:;;
2004,Finland,Real estate activities,:;;
"2004,Finland,""Professional, scientific and technical activities"",:";;
2004,Finland,Administrative and support service activities,:;;
2004,Finland,Public administration and defence; compulsory social security,:;
2004,Finland,Education,:;;
2004,Finland,Human health and social work activities,:;;
"2004,Finland,""Arts, entertainment and recreation"",:";;
2004,Finland,Other service activities,:;;
2004,Finland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2004,Finland,Activities of extraterritorial organisations and bodies,:;;
2004,Sweden,Total - All NACE activities,:;;
"2004,Sweden,""Agriculture, forestry and fishing"",:";;
2004,Sweden,Mining and quarrying,:;;
2004,Sweden,Manufacturing,:;;
"2004,Sweden,""Electricity, gas, steam and air conditioning supply"",:";;
"2004,Sweden,""Water supply";" sewerage, waste management and remediation activities"",:";
2004,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2004,Sweden,Transportation and storage,:;;
2004,Sweden,Accommodation and food service activities,:;;
2004,Sweden,Information and communication,:;;
2004,Sweden,Financial and insurance activities,:;;
2004,Sweden,Real estate activities,:;;
"2004,Sweden,""Professional, scientific and technical activities"",:";;
2004,Sweden,Administrative and support service activities,:;;
2004,Sweden,Public administration and defence; compulsory social security,:;
2004,Sweden,Education,:;;
2004,Sweden,Human health and social work activities,:;;
"2004,Sweden,""Arts, entertainment and recreation"",:";;
2004,Sweden,Other service activities,:;;
2004,Sweden,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2004,Sweden,Activities of extraterritorial organisations and bodies,:;;
"2004,United Kingdom,Total - All NACE activities,""474,378,019""";;
"2004,United Kingdom,""Agriculture, forestry and fishing"",""6,870,096""";;
"2004,United Kingdom,Mining and quarrying,""22,833,231""";;
"2004,United Kingdom,Manufacturing,""116,859,387""";;
"2004,United Kingdom,""Electricity, gas, steam and air conditioning supply"",""176,683,805""";;
"2004,United Kingdom,""Water supply";" sewerage, waste management and remediation activities"",""3,286,180""";
2004,United Kingdom,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""12,384,253""";
"2004,United Kingdom,Transportation and storage,""94,524,956""";;
"2004,United Kingdom,Accommodation and food service activities,""3,231,763""";;
"2004,United Kingdom,Information and communication,""1,352,832""";;
"2004,United Kingdom,Financial and insurance activities,""146,301""";;
"2004,United Kingdom,Real estate activities,""707,404""";;
"2004,United Kingdom,""Professional, scientific and technical activities"",""2,191,371""";;
"2004,United Kingdom,Administrative and support service activities,""2,497,928""";;
2004,United Kingdom,Public administration and defence;" compulsory social security,""8,898,972""";
"2004,United Kingdom,Education,""3,401,873""";;
"2004,United Kingdom,Human health and social work activities,""4,674,022""";;
"2004,United Kingdom,""Arts, entertainment and recreation"",""1,415,185""";;
"2004,United Kingdom,Other service activities,""1,309,977""";;
2004,United Kingdom,Activities of households as employers;" undifferentiated goods- and services-producing activities of households for own use,""213,471""";
2004,United Kingdom,Activities of extraterritorial organisations and bodies,0;;
"2004,Norway,Total - All NACE activities,""50,944,544""";;
"2004,Norway,""Agriculture, forestry and fishing"",""2,080,536""";;
"2004,Norway,Mining and quarrying,""13,604,679""";;
"2004,Norway,Manufacturing,""12,642,686""";;
"2004,Norway,""Electricity, gas, steam and air conditioning supply"",""647,925""";;
"2004,Norway,""Water supply";" sewerage, waste management and remediation activities"",""74,586""";
2004,Norway,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""479,545""";
"2004,Norway,Transportation and storage,""19,317,893""";;
"2004,Norway,Accommodation and food service activities,""64,055""";;
"2004,Norway,Information and communication,""21,366""";;
"2004,Norway,Financial and insurance activities,""142,511""";;
"2004,Norway,Real estate activities,""23,376""";;
"2004,Norway,""Professional, scientific and technical activities"",0";;
2004,Norway,Administrative and support service activities,0;;
2004,Norway,Public administration and defence;" compulsory social security,""352,692""";
"2004,Norway,Education,""131,209""";;
"2004,Norway,Human health and social work activities,""342,258""";;
"2004,Norway,""Arts, entertainment and recreation"",0";;
"2004,Norway,Other service activities,""383,135""";;
2004,Norway,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2004,Norway,Activities of extraterritorial organisations and bodies,0;;
"2004,Switzerland,Total - All NACE activities,""27,459,039""";;
"2004,Switzerland,""Agriculture, forestry and fishing"",""921,462""";;
"2004,Switzerland,Mining and quarrying,""82,646""";;
"2004,Switzerland,Manufacturing,""9,022,007""";;
"2004,Switzerland,""Electricity, gas, steam and air conditioning supply"",""683,598""";;
"2004,Switzerland,""Water supply";" sewerage, waste management and remediation activities"",""2,227,242""";
2004,Switzerland,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""2,004,247""";
"2004,Switzerland,Transportation and storage,""5,870,226""";;
"2004,Switzerland,Accommodation and food service activities,""785,200""";;
"2004,Switzerland,Information and communication,""208,897""";;
"2004,Switzerland,Financial and insurance activities,""505,191""";;
"2004,Switzerland,Real estate activities,""211,252""";;
"2004,Switzerland,""Professional, scientific and technical activities"",""579,820""";;
"2004,Switzerland,Administrative and support service activities,""286,322""";;
2004,Switzerland,Public administration and defence;" compulsory social security,""1,442,147""";
"2004,Switzerland,Education,""70,955""";;
"2004,Switzerland,Human health and social work activities,""837,368""";;
"2004,Switzerland,""Arts, entertainment and recreation"",""249,976""";;
"2004,Switzerland,Other service activities,""333,343""";;
2004,Switzerland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2004,Switzerland,Activities of extraterritorial organisations and bodies,0;;
2004,Serbia,Total - All NACE activities,:;;
"2004,Serbia,""Agriculture, forestry and fishing"",:";;
2004,Serbia,Mining and quarrying,:;;
2004,Serbia,Manufacturing,:;;
"2004,Serbia,""Electricity, gas, steam and air conditioning supply"",:";;
"2004,Serbia,""Water supply";" sewerage, waste management and remediation activities"",:";
2004,Serbia,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2004,Serbia,Transportation and storage,:;;
2004,Serbia,Accommodation and food service activities,:;;
2004,Serbia,Information and communication,:;;
2004,Serbia,Financial and insurance activities,:;;
2004,Serbia,Real estate activities,:;;
"2004,Serbia,""Professional, scientific and technical activities"",:";;
