"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2010","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Albania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Serbia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Turkey","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Moldova","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Ukraine","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","23,150.2",""
"2011","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","234,006.7",""
"2011","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","181,977.1",""
"2011","Belgium","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","12,442.1",""
"2011","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","4,230.3",""
"2011","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","7,317.7",""
"2011","Denmark","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2011","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","27,851.5",""
"2011","Estonia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
