TIME,GEO,INDUSTRY,EMISSION
2005,Sweden,Financial and insurance activities,-1
2005,Sweden,Real estate activities,-1
2005,Sweden,Professional_ scientific and technical activities,-1
2005,Sweden,Administrative and support service activities,-1
2005,Sweden,Public administration and defence_ compulsory social security,-1
2005,Sweden,Education,-1
2005,Sweden,Human health and social work activities,-1
2005,Sweden,Arts_ entertainment and recreation,-1
2005,Sweden,Other service activities,-1
2005,Sweden,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,-1
2005,Sweden,Activities of extraterritorial organisations and bodies,-1
2005,United Kingdom,Total - All NACE activities,478483808
2005,United Kingdom,Agriculture_ forestry and fishing,6674907
2005,United Kingdom,Mining and quarrying,22726939
2005,United Kingdom,Manufacturing,116969736
2005,United Kingdom,Electricity_ gas_ steam and air conditioning supply,176836623
2005,United Kingdom,Water supply_ sewerage_ waste management and remediation activities,3642430
2005,United Kingdom,Wholesale and retail trade_ repair of motor vehicles and motorcycles,12311836
2005,United Kingdom,Transportation and storage,98558230
2005,United Kingdom,Accommodation and food service activities,3197868
2005,United Kingdom,Information and communication,1353153
2005,United Kingdom,Financial and insurance activities,145957
2005,United Kingdom,Real estate activities,701975
2005,United Kingdom,Professional_ scientific and technical activities,2230177
2005,United Kingdom,Administrative and support service activities,2615902
2005,United Kingdom,Public administration and defence_ compulsory social security,7743004
2005,United Kingdom,Education,3684520
2005,United Kingdom,Human health and social work activities,5087441
2005,United Kingdom,Arts_ entertainment and recreation,1508479
2005,United Kingdom,Other service activities,1345961
2005,United Kingdom,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,215425
2005,United Kingdom,Activities of extraterritorial organisations and bodies,0
2005,Norway,Total - All NACE activities,48003715
2005,Norway,Agriculture_ forestry and fishing,2037992
2005,Norway,Mining and quarrying,13429596
2005,Norway,Manufacturing,12168187
2005,Norway,Electricity_ gas_ steam and air conditioning supply,635400
2005,Norway,Water supply_ sewerage_ waste management and remediation activities,90895
2005,Norway,Wholesale and retail trade_ repair of motor vehicles and motorcycles,482241
2005,Norway,Transportation and storage,17219231
2005,Norway,Accommodation and food service activities,67405
2005,Norway,Information and communication,25030
2005,Norway,Financial and insurance activities,130832
2005,Norway,Real estate activities,26961
2005,Norway,Professional_ scientific and technical activities,0
2005,Norway,Administrative and support service activities,0
2005,Norway,Public administration and defence_ compulsory social security,304290
2005,Norway,Education,94058
2005,Norway,Human health and social work activities,296464
2005,Norway,Arts_ entertainment and recreation,0
2005,Norway,Other service activities,320189
2005,Norway,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2005,Norway,Activities of extraterritorial organisations and bodies,0
2005,Switzerland,Total - All NACE activities,27712757
2005,Switzerland,Agriculture_ forestry and fishing,905403
2005,Switzerland,Mining and quarrying,80951
2005,Switzerland,Manufacturing,9137990
2005,Switzerland,Electricity_ gas_ steam and air conditioning supply,720534
2005,Switzerland,Water supply_ sewerage_ waste management and remediation activities,2283714
2005,Switzerland,Wholesale and retail trade_ repair of motor vehicles and motorcycles,2014553
2005,Switzerland,Transportation and storage,5788524
2005,Switzerland,Accommodation and food service activities,777691
2005,Switzerland,Information and communication,184781
2005,Switzerland,Financial and insurance activities,519226
2005,Switzerland,Real estate activities,254730
2005,Switzerland,Professional_ scientific and technical activities,636266
2005,Switzerland,Administrative and support service activities,300943
2005,Switzerland,Public administration and defence_ compulsory social security,1456614
2005,Switzerland,Education,69598
2005,Switzerland,Human health and social work activities,860168
2005,Switzerland,Arts_ entertainment and recreation,242858
2005,Switzerland,Other service activities,327122
2005,Switzerland,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2005,Switzerland,Activities of extraterritorial organisations and bodies,0
2005,Serbia,Total - All NACE activities,-1
2005,Serbia,Agriculture_ forestry and fishing,-1
2005,Serbia,Mining and quarrying,-1
2005,Serbia,Manufacturing,-1
2005,Serbia,Electricity_ gas_ steam and air conditioning supply,-1
2005,Serbia,Water supply_ sewerage_ waste management and remediation activities,-1
2005,Serbia,Wholesale and retail trade_ repair of motor vehicles and motorcycles,-1
2005,Serbia,Transportation and storage,-1
2005,Serbia,Accommodation and food service activities,-1
2005,Serbia,Information and communication,-1
2005,Serbia,Financial and insurance activities,-1
2005,Serbia,Real estate activities,-1
2005,Serbia,Professional_ scientific and technical activities,-1
2005,Serbia,Administrative and support service activities,-1
2005,Serbia,Public administration and defence_ compulsory social security,-1
2005,Serbia,Education,-1
2005,Serbia,Human health and social work activities,-1
2005,Serbia,Arts_ entertainment and recreation,-1
2005,Serbia,Other service activities,-1
2005,Serbia,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,-1
2005,Serbia,Activities of extraterritorial organisations and bodies,-1
2005,Turkey,Total - All NACE activities,234466903
2005,Turkey,Agriculture_ forestry and fishing,10197674
2005,Turkey,Mining and quarrying,2499735
2005,Turkey,Manufacturing,112584807
2005,Turkey,Electricity_ gas_ steam and air conditioning supply,78499613
2005,Turkey,Water supply_ sewerage_ waste management and remediation activities,781308
2005,Turkey,Wholesale and retail trade_ repair of motor vehicles and motorcycles,645534
2005,Turkey,Transportation and storage,14892419
2005,Turkey,Accommodation and food service activities,32389
2005,Turkey,Information and communication,54827
2005,Turkey,Financial and insurance activities,77462
2005,Turkey,Real estate activities,50880
2005,Turkey,Professional_ scientific and technical activities,131600
2005,Turkey,Administrative and support service activities,978911
2005,Turkey,Public administration and defence_ compulsory social security,52734
2005,Turkey,Education,49105
2005,Turkey,Human health and social work activities,53783
2005,Turkey,Arts_ entertainment and recreation,18706
2005,Turkey,Other service activities,96927
2005,Turkey,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2005,Turkey,Activities of extraterritorial organisations and bodies,22249
2006,European Union (28 countries),Total - All NACE activities,-1
2006,European Union (28 countries),Agriculture_ forestry and fishing,-1
2006,European Union (28 countries),Mining and quarrying,-1
2006,European Union (28 countries),Manufacturing,-1
2006,European Union (28 countries),Electricity_ gas_ steam and air conditioning supply,-1
2006,European Union (28 countries),Water supply_ sewerage_ waste management and remediation activities,-1
2006,European Union (28 countries),Wholesale and retail trade_ repair of motor vehicles and motorcycles,-1
2006,European Union (28 countries),Transportation and storage,-1
2006,European Union (28 countries),Accommodation and food service activities,-1
2006,European Union (28 countries),Information and communication,-1
2006,European Union (28 countries),Financial and insurance activities,-1
2006,European Union (28 countries),Real estate activities,-1
2006,European Union (28 countries),Professional_ scientific and technical activities,-1
2006,European Union (28 countries),Administrative and support service activities,-1
2006,European Union (28 countries),Public administration and defence_ compulsory social security,-1
2006,European Union (28 countries),Education,-1
2006,European Union (28 countries),Human health and social work activities,-1
2006,European Union (28 countries),Arts_ entertainment and recreation,-1
2006,European Union (28 countries),Other service activities,-1
2006,European Union (28 countries),Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,-1
2006,European Union (28 countries),Activities of extraterritorial organisations and bodies,-1
2006,European Union (27 countries),Total - All NACE activities,-1
2006,European Union (27 countries),Agriculture_ forestry and fishing,-1
2006,European Union (27 countries),Mining and quarrying,-1
2006,European Union (27 countries),Manufacturing,-1
2006,European Union (27 countries),Electricity_ gas_ steam and air conditioning supply,-1
2006,European Union (27 countries),Water supply_ sewerage_ waste management and remediation activities,-1
2006,European Union (27 countries),Wholesale and retail trade_ repair of motor vehicles and motorcycles,-1
2006,European Union (27 countries),Transportation and storage,-1
2006,European Union (27 countries),Accommodation and food service activities,-1
2006,European Union (27 countries),Information and communication,-1
2006,European Union (27 countries),Financial and insurance activities,-1
2006,European Union (27 countries),Real estate activities,-1
2006,European Union (27 countries),Professional_ scientific and technical activities,-1
2006,European Union (27 countries),Administrative and support service activities,-1
2006,European Union (27 countries),Public administration and defence_ compulsory social security,-1
2006,European Union (27 countries),Education,-1
